ASO,Dose,treatment,Sample Name,Target Name,CT,Undetermined?
478-494 + 520,120 nM (60pmol),120 nM (60 pmol) 478-494 + 520,exp19-24,rpl32,22.422,
478-494 + 520,120 nM (60pmol),120 nM (60 pmol) 478-494 + 520,exp19-24,rpl32,22.634,
478-494 + 521,120 nM (60pmol),120 nM (60 pmol) 478-494 + 521,exp19-24,rpl32,22.487,
478-494 + 521,120 nM (60pmol),120 nM (60 pmol) 478-494 + 521,exp19-24,rpl32,22.677,
478-494 + 521,120 nM (60pmol),120 nM (60 pmol) 478-494 + 521,exp19-24,rpl32,22.696,
478-494 + 521,120 nM (60pmol),120 nM (60 pmol) 478-494 + 521,exp19-24,rpl32,22.718,
478-494 + 521,120 nM (60pmol),120 nM (60 pmol) 478-494 + 521,exp19-24,rpl32,22.594,
478-494 + 521,120 nM (60pmol),120 nM (60 pmol) 478-494 + 521,exp19-24,rpl32,22.745,
478-494 + 522,120 nM (60pmol),120 nM (60 pmol) 478-494 + 522,exp19-24,rpl32,22.736,
478-494 + 522,120 nM (60pmol),120 nM (60 pmol) 478-494 + 522,exp19-24,rpl32,22.636,
478-494 + 522,120 nM (60pmol),120 nM (60 pmol) 478-494 + 522,exp19-24,rpl32,23.481,
478-494 + 522,120 nM (60pmol),120 nM (60 pmol) 478-494 + 522,exp19-24,rpl32,23.395,
478-494 + 522,120 nM (60pmol),120 nM (60 pmol) 478-494 + 522,exp19-24,rpl32,22.467,
478-494 + 522,120 nM (60pmol),120 nM (60 pmol) 478-494 + 522,exp19-24,rpl32,22.345,
478-494 + 523,120 nM (60pmol),120 nM (60 pmol) 478-494 + 523,exp19-24,rpl32,22.463,
478-494 + 523,120 nM (60pmol),120 nM (60 pmol) 478-494 + 523,exp19-24,rpl32,22.387,
478-494 + 523,120 nM (60pmol),120 nM (60 pmol) 478-494 + 523,exp19-24,rpl32,22.336,
478-494 + 523,120 nM (60pmol),120 nM (60 pmol) 478-494 + 523,exp19-24,rpl32,22.623,
478-494 + 523,120 nM (60pmol),120 nM (60 pmol) 478-494 + 523,exp19-24,rpl32,22.637,
478-494 + 523,120 nM (60pmol),120 nM (60 pmol) 478-494 + 523,exp19-24,rpl32,22.433,
478-494 + 524,120 nM (60pmol),120 nM (60 pmol) 478-494 + 524,exp19-24,rpl32,22.452,
478-494 + 524,120 nM (60pmol),120 nM (60 pmol) 478-494 + 524,exp19-24,rpl32,22.951,
478-494 + 524,120 nM (60pmol),120 nM (60 pmol) 478-494 + 524,exp19-24,rpl32,22.718,
478-494 + 524,120 nM (60pmol),120 nM (60 pmol) 478-494 + 524,exp19-24,rpl32,22.973,
478-494 + 524,120 nM (60pmol),120 nM (60 pmol) 478-494 + 524,exp19-24,rpl32,22.629,
478-494 + 524,120 nM (60pmol),120 nM (60 pmol) 478-494 + 524,exp19-24,rpl32,22.663,
478-494 + 525,120 nM (60pmol),120 nM (60 pmol) 478-494 + 525,exp19-24,rpl32,23.25,
478-494 + 525,120 nM (60pmol),120 nM (60 pmol) 478-494 + 525,exp19-24,rpl32,22.795,
478-494 + 525,120 nM (60pmol),120 nM (60 pmol) 478-494 + 525,exp19-24,rpl32,22.651,
